matrix,Format,Timings,OptimumFormat
ck656,0,0.000114581,3
ck656,1,7.12358e-05,3
ck656,2,7.22627e-05,3
ck656,3,7.03551e-05,3
ck656,4,0.000185128,3
ck656,5,0.000142669,3
cnae9_10NN,0,0.000119019,3
cnae9_10NN,1,7.25717e-05,3
cnae9_10NN,2,7.18866e-05,3
cnae9_10NN,3,7.07477e-05,3
cnae9_10NN,4,0.0001873,3
cnae9_10NN,5,0.000136029,3
coater1,0,0.000117638,2
coater1,1,7.23715e-05,2
coater1,2,7.17624e-05,2
coater1,3,7.75655e-05,2
coater1,4,0.000183327,2
coater1,5,0.000136878,2
coater2,0,0.000143364,2
coater2,1,7.28008e-05,2
coater2,2,7.23651e-05,2
coater2,3,7.28126e-05,2
coater2,4,0.000202313,2
coater2,5,0.000135674,2
collins_15NN,0,0.000119486,1
collins_15NN,1,7.21286e-05,1
collins_15NN,2,7.25437e-05,1
collins_15NN,3,7.25599e-05,1
collins_15NN,4,0.000183391,1
collins_15NN,5,0.000142087,1
cryg10000,0,0.000128086,3
cryg10000,1,7.26057e-05,3
cryg10000,2,7.1995e-05,3
cryg10000,3,7.18874e-05,3
cryg10000,4,0.000185616,3
cryg10000,5,0.000140087,3
crystk01,0,0.000153756,2
crystk01,1,7.17887e-05,2
crystk01,2,7.07012e-05,2
crystk01,3,7.23627e-05,2
crystk01,4,0.00018974,2
crystk01,5,0.000142203,2
cvxbqp1,0,0.000153079,1
cvxbqp1,1,7.10197e-05,1
cvxbqp1,2,inf,1
cvxbqp1,3,7.26073e-05,1
cvxbqp1,4,0.000208724,1
cvxbqp1,5,0.000138764,1
cvxqp3,0,0.000149889,3
cvxqp3,1,7.23864e-05,3
cvxqp3,2,inf,3
cvxqp3,3,7.20899e-05,3
cvxqp3,4,0.000194132,3
cvxqp3,5,0.000138419,3
cz1268,0,0.000118425,3
cz1268,1,7.22739e-05,3
cz1268,2,7.2004e-05,3
cz1268,3,7.1337e-05,3
cz1268,4,0.000187326,3
cz1268,5,0.000141178,3
cz2548,0,0.000122018,1
