matrix,Format,Timings,OptimumFormat
cage6,5,2.41691e-05,1
CAG_mat1916,0,5.96558e-05,1
CAG_mat1916,1,3.82543e-05,1
CAG_mat1916,2,0.000318377,1
CAG_mat1916,3,7.50458e-05,1
CAG_mat1916,4,7.6378e-05,1
CAG_mat1916,5,5.22544e-05,1
cavity02,0,2.79409e-05,1
cavity02,1,1.26144e-05,1
cavity02,2,1.34038e-05,1
cavity02,3,3.41429e-05,1
cavity02,4,3.92994e-05,1
cavity02,5,2.34331e-05,1
cavity08,0,3.07369e-05,1
cavity08,1,1.19492e-05,1
cavity08,2,2.406e-05,1
cavity08,3,0.000115124,1
cavity08,4,4.44516e-05,1
cavity08,5,2.45935e-05,1
cavity10,0,3.18882e-05,1
cavity10,1,1.25533e-05,1
cavity10,2,4.64975e-05,1
cavity10,3,4.18717e-05,1
cavity10,4,4.4102e-05,1
cavity10,5,2.49198e-05,1
cavity12,0,3.23462e-05,1
cavity12,1,1.27633e-05,1
cavity12,2,4.66058e-05,1
cavity12,3,3.62366e-05,1
cavity12,4,4.53097e-05,1
cavity12,5,2.53478e-05,1
cavity21,0,3.86656e-05,1
cavity21,1,1.48097e-05,1
cavity21,2,8.6397e-05,1
cavity21,3,0.00126558,1
cavity21,4,5.11379e-05,1
cavity21,5,2.75366e-05,1
cavity23,0,3.74007e-05,1
cavity23,1,1.50125e-05,1
cavity23,2,8.57514e-05,1
cavity23,3,0.00129797,1
cavity23,4,5.03679e-05,1
cavity23,5,2.80109e-05,1
cavity25,0,3.71787e-05,1
cavity25,1,1.53011e-05,1
cavity25,2,8.61196e-05,1
cavity25,3,0.00129783,1
cavity25,4,5.13037e-05,1
cavity25,5,2.84907e-05,1
cavity26,0,3.80535e-05,1
cavity26,1,1.48125e-05,1
cavity26,2,8.59259e-05,1
cavity26,3,5.20919e-05,1
cavity26,4,5.19665e-05,1
cavity26,5,2.83038e-05,1
cdde2,0,2.72884e-05,1
cdde2,1,1.15782e-05,1
cdde2,2,1.18024e-05,1
cdde2,3,2.52783e-05,1
cdde2,4,3.98144e-05,1
cdde2,5,2.32886e-05,1
cdde4,0,2.82743e-05,2
cdde4,1,1.19468e-05,2
cdde4,2,1.16522e-05,2
cdde4,3,2.58262e-05,2
cdde4,4,4.16036e-05,2
cdde4,5,2.37665e-05,2
cdde5,0,2.83996e-05,1
cdde5,1,1.16204e-05,1
cdde5,2,1.18167e-05,1
cdde5,3,2.61277e-05,1
cdde5,4,4.16776e-05,1
cdde5,5,2.37039e-05,1
celegans_metabolic,0,2.83438e-05,1
celegans_metabolic,1,1.71657e-05,1
celegans_metabolic,2,2.39847e-05,1
celegans_metabolic,3,2.68244e-05,1
celegans_metabolic,4,4.0368e-05,1
celegans_metabolic,5,2.36594e-05,1
Chebyshev1,0,2.90547e-05,1
Chebyshev1,1,1.21852e-05,1
Chebyshev1,2,0.000160696,1
Chebyshev1,3,2.57392e-05,1
Chebyshev1,4,4.35794e-05,1
Chebyshev1,5,2.44953e-05,1
Chem97ZtZ,0,2.89039e-05,1
Chem97ZtZ,1,1.18061e-05,1
Chem97ZtZ,2,0.000462524,1
Chem97ZtZ,3,3.33098e-05,1
Chem97ZtZ,4,4.30185e-05,1
Chem97ZtZ,5,2.34604e-05,1
circuit_3,0,2.99184e-05,1
circuit_3,1,1.40217e-05,1
circuit_3,2,inf,1
circuit_3,3,0.00113557,1
circuit_3,4,5.57798e-05,1
circuit_3,5,2.69529e-05,1
ck400,0,2.948e-05,1
ck400,1,1.23614e-05,1
ck400,2,1.32871e-05,1
ck400,3,2.47457e-05,1
ck400,4,4.22832e-05,1
ck400,5,2.43175e-05,1
ck656,0,2.75989e-05,1
ck656,1,1.14172e-05,1
ck656,2,1.21387e-05,1
ck656,3,2.54233e-05,1
ck656,4,4.05997e-05,1
ck656,5,2.28073e-05,1
cnae9_10NN,0,2.82433e-05,1
cnae9_10NN,1,1.24809e-05,1
cnae9_10NN,2,9.53054e-05,1
cnae9_10NN,3,3.07539e-05,1
cnae9_10NN,4,4.16887e-05,1
cnae9_10NN,5,2.37381e-05,1
coater1,0,3.0027e-05,1
coater1,1,1.26458e-05,1
coater1,2,6.27456e-05,1
coater1,3,2.72502e-05,1
coater1,4,4.42291e-05,1
coater1,5,2.41085e-05,1
coater2,0,4.37212e-05,1
coater2,1,1.79328e-05,1
coater2,2,0.000698461,1
coater2,3,5.88291e-05,1
coater2,4,6.33955e-05,1
coater2,5,3.12647e-05,1
collins_15NN,0,2.80703e-05,1
collins_15NN,1,1.2249e-05,1
collins_15NN,2,1.36595e-05,1
collins_15NN,3,2.58619e-05,1
collins_15NN,4,4.16042e-05,1
collins_15NN,5,2.37418e-05,1
cryg10000,0,2.91913e-05,1
cryg10000,1,1.2421e-05,1
cryg10000,2,1.38886e-05,1
cryg10000,3,3.86553e-05,1
cryg10000,4,5.17187e-05,1
cryg10000,5,2.53768e-05,1
crystk01,0,5.90079e-05,1
crystk01,1,2.29943e-05,1
crystk01,2,3.54915e-05,1
crystk01,3,6.60115e-05,1
crystk01,4,7.46763e-05,1
crystk01,5,4.07784e-05,1
cvxbqp1,0,4.93855e-05,1
cvxbqp1,1,2.49069e-05,1
cvxbqp1,2,inf,1
cvxbqp1,3,0.000104405,1
cvxbqp1,4,0.000125022,1
cvxbqp1,5,3.7884e-05,1
cvxqp3,0,3.33539e-05,1
cvxqp3,1,1.5108e-05,1
cvxqp3,2,inf,1
cvxqp3,3,5.00747e-05,1
cvxqp3,4,6.66886e-05,1
cvxqp3,5,2.75167e-05,1
cz1268,0,2.83447e-05,1
cz1268,1,1.22007e-05,1
cz1268,2,2.75201e-05,1
cz1268,3,2.4773e-05,1
cz1268,4,4.05434e-05,1
cz1268,5,2.36904e-05,1
cz2548,0,2.83294e-05,1
cz2548,1,1.26374e-05,1
cz2548,2,5.67e-05,1
cz2548,3,2.65799e-05,1
cz2548,4,4.26777e-05,1
cz2548,5,2.43986e-05,1
cz5108,0,3.18256e-05,1
cz5108,1,1.33485e-05,1
cz5108,2,0.000133431,1
cz5108,3,3.09145e-05,1
cz5108,4,4.71317e-05,1
cz5108,5,2.54331e-05,1
cz628,0,2.93868e-05,1
cz628,1,1.23464e-05,1
cz628,2,1.65005e-05,1
cz628,3,2.66391e-05,1
cz628,4,4.40129e-05,1
cz628,5,2.37314e-05,1
dataset18mfeatmorphological_10NN,0,2.82754e-05,1
dataset18mfeatmorphological_10NN,1,1.24499e-05,1
dataset18mfeatmorphological_10NN,2,0.000313251,1
dataset18mfeatmorphological_10NN,3,2.66826e-05,1
dataset18mfeatmorphological_10NN,4,4.08896e-05,1
dataset18mfeatmorphological_10NN,5,2.35092e-05,1
d_dyn,0,2.95631e-05,1
d_dyn,1,1.21298e-05,1
d_dyn,2,1.25043e-05,1
d_dyn,3,2.33989e-05,1
d_dyn,4,4.38569e-05,1
d_dyn,5,2.52855e-05,1
de2010,0,3.39773e-05,1
de2010,1,1.57117e-05,1
de2010,2,inf,1
de2010,3,8.57012e-05,1
de2010,4,7.93147e-05,1
de2010,5,2.9202e-05,1
dixmaanl,0,4.17939e-05,1
dixmaanl,1,2.0115e-05,1
dixmaanl,2,2.88803e-05,1
dixmaanl,3,0.000122147,1
dixmaanl,4,0.000132631,1
dixmaanl,5,3.82239e-05,1
d_ss,0,3.10776e-05,1
d_ss,1,1.31316e-05,1
d_ss,2,1.84749e-05,1
d_ss,3,2.43306e-05,1
d_ss,4,4.15811e-05,1
d_ss,5,2.62045e-05,1
dw1024,0,2.80839e-05,1
dw1024,1,1.2023e-05,1
dw1024,2,1.257e-05,1
dw1024,3,2.60064e-05,1
dw1024,4,4.19025e-05,1
dw1024,5,2.37313e-05,1
dw256A,0,2.88234e-05,1
dw256A,1,1.15131e-05,1
dw256A,2,1.24164e-05,1
dw256A,3,2.45634e-05,1
dw256A,4,4.01661e-05,1
dw256A,5,2.34507e-05,1
dw4096,0,2.82477e-05,1
dw4096,1,1.27589e-05,1
dw4096,2,1.48191e-05,1
dw4096,3,3.39199e-05,1
dw4096,4,4.83874e-05,1
dw4096,5,2.56711e-05,1
dynamicSoaringProblem_3,0,2.82642e-05,1
dynamicSoaringProblem_3,1,1.20664e-05,1
dynamicSoaringProblem_3,2,0.000358823,1
dynamicSoaringProblem_3,3,0.000115198,1
dynamicSoaringProblem_3,4,4.22007e-05,1
