,matrix,Tcsr,Topt,OptimumFormat,speedup,experiment,matrix_id
127,TSOPF_FS_b162_c3,0.000243497,0.000214881,0,1.1331713832307184,cirrus-square_set-cuda-1000,127
2930,c-22,0.000242071,0.00021364,5,1.1330790114210822,a64fx-square_set-serial-1000,1199
4169,optdigits_10NN,2.47103e-05,2.18111e-05,5,1.1329231446373635,instinct-square_set-hip-1000,1071
3321,af_3_k101,0.00111286,0.000982337,3,1.1328698807028545,ampere-square_set-cuda-1000,85
445,wikipedia-20070206,0.0257262,0.0227097,0,1.1328287031532782,cirrus-square_set-openmp-1000,118
3322,nos2,0.000781457,0.000689837,3,1.1328139835932256,ampere-square_set-cuda-1000,444
2044,dblp-2010,0.000711609,0.000628271,0,1.1326465808544401,a64fx-square_set-openmp-1000,862
3323,brainpc2,0.00087773,0.000775026,0,1.1325168445961813,ampere-square_set-cuda-1000,54
1472,c-71,0.000378612,0.000334314,0,1.1325041727238465,xci-square_set-openmp-1000,210
2931,c-67b,0.0038614,0.00341038,5,1.1322491921721334,a64fx-square_set-serial-1000,267
689,poli,1.71785e-05,1.51749e-05,0,1.1320338190037498,cirrus-square_set-serial-1000,556
128,Chebyshev3,0.000148602,0.000131271,0,1.1320245903512582,cirrus-square_set-cuda-1000,128
2932,Hardesty1,0.065558,0.0579146,5,1.131977083498807,a64fx-square_set-serial-1000,79
2933,spiral,0.000127996,0.000113099,5,1.1317164607998305,a64fx-square_set-serial-1000,1200
4170,bmw7st_1,0.000311543,0.000275297,4,1.1316614420062696,instinct-square_set-hip-1000,711
4171,mycielskian2,1.82623e-05,1.61423e-05,0,1.1313319663245014,instinct-square_set-hip-1000,20
3324,CoupCons3D,0.00113703,0.00100511,3,1.1312493159952641,ampere-square_set-cuda-1000,152
3325,af_shell7,0.00111287,0.000983884,3,1.1310987880685122,ampere-square_set-cuda-1000,164
4172,dawson5,6.72434e-05,5.94671e-05,5,1.1307664237872705,instinct-square_set-hip-1000,1500
1640,grid2_dual,4.46981e-05,3.9539e-05,0,1.1304812969473177,xci-square_set-serial-1000,806
2934,ex33,0.000178763,0.00015813,5,1.1304812496047556,a64fx-square_set-serial-1000,1201
690,nv2010,0.000929333,0.000822199,0,1.1303017882532087,cirrus-square_set-serial-1000,557
2045,denormal,0.000146417,0.000129542,2,1.1302666316715815,a64fx-square_set-openmp-1000,121
4173,G53,2.7074e-05,2.39538e-05,5,1.130259082066311,instinct-square_set-hip-1000,1242
691,bcsstm04,2.25266e-07,1.99308e-07,0,1.130240632588757,cirrus-square_set-serial-1000,395
4174,dictionary28,3.12454e-05,2.76456e-05,5,1.1302124026969933,instinct-square_set-hip-1000,485
2046,ckt11752_dc_1,0.000163176,0.000144394,0,1.130074656841697,a64fx-square_set-openmp-1000,387
4175,ks2010,6.57954e-05,5.82279e-05,5,1.129963471119515,instinct-square_set-hip-1000,494
4176,debr,0.000156373,0.000138388,5,1.129960690233257,instinct-square_set-hip-1000,680
1001,me2010,8.22462e-05,7.27892e-05,0,1.1299231204629259,archer2-square_set-openmp-1000,514
1641,bayer09,4.8807e-05,4.32002e-05,5,1.1297864361739067,xci-square_set-serial-1000,729
129,circuit_3,0.000152937,0.000135375,0,1.1297285318559556,cirrus-square_set-cuda-1000,129
446,mycielskian18,0.103522,0.0916401,0,1.129658304606826,cirrus-square_set-openmp-1000,365
3326,af_0_k101,0.00111667,0.000988594,3,1.1295536893810805,ampere-square_set-cuda-1000,91
4177,Erdos981,2.32017e-05,2.0544e-05,5,1.129366238317757,instinct-square_set-hip-1000,1501
3327,mycielskian18,0.00729826,0.00646256,0,1.1293140798692778,ampere-square_set-cuda-1000,365
2047,kmer_V2a,0.156558,0.138632,0,1.1293063650528017,a64fx-square_set-openmp-1000,817
4178,nv2010,4.58352e-05,4.05956e-05,5,1.129068174876095,instinct-square_set-hip-1000,557
2935,c-28,0.000265942,0.000235551,5,1.1290208914417685,a64fx-square_set-serial-1000,1202
1002,nh2010,5.98715e-05,5.30296e-05,0,1.129020396156109,archer2-square_set-openmp-1000,505
4179,email-Eu-core-temporal,2.78964e-05,2.47086e-05,5,1.1290158082610913,instinct-square_set-hip-1000,1502
1473,rajat24,0.000554642,0.000491287,0,1.1289572083120458,xci-square_set-openmp-1000,18
1003,mycielskian13,0.000575151,0.000509517,0,1.1288161140845152,archer2-square_set-openmp-1000,305
4180,para-4,0.000328046,0.000290611,5,1.1288148074229811,instinct-square_set-hip-1000,1503
1642,GD96_c,8.28269e-07,7.33812e-07,5,1.1287209803055824,xci-square_set-serial-1000,807
4181,G14,2.65594e-05,2.35306e-05,5,1.1287174997662617,instinct-square_set-hip-1000,604
130,Lin,0.000128271,0.000113649,2,1.1286592930866088,cirrus-square_set-cuda-1000,130
2936,gent113,6.00361e-06,5.31971e-06,5,1.1285596395292226,a64fx-square_set-serial-1000,1203
4182,Erdos971,2.33986e-05,2.07356e-05,5,1.1284264742761243,instinct-square_set-hip-1000,1224
692,as-735,7.35811e-05,6.52369e-05,0,1.127906139010284,cirrus-square_set-serial-1000,558
4183,G19,2.72615e-05,2.41735e-05,5,1.1277431898566612,instinct-square_set-hip-1000,563
2937,c-66b,0.00395569,0.00350793,5,1.1276422277525493,a64fx-square_set-serial-1000,284
1277,germany_osm,0.158302,0.140389,0,1.1275954668813082,archer2-square_set-serial-1000,639
2938,c-64b,0.00467127,0.00414278,5,1.1275689271455398,a64fx-square_set-serial-1000,89
3328,af_shell3,0.00110861,0.000983247,3,1.1274989905893433,ampere-square_set-cuda-1000,162
1004,descriptor_xingo6u,3.30147e-05,2.92877e-05,0,1.127254786138891,archer2-square_set-openmp-1000,629
1643,GD99_c,5.8197e-07,5.16285e-07,0,1.127226241320201,xci-square_set-serial-1000,808
2939,c-64,0.00467325,0.00414587,5,1.1272061111419316,a64fx-square_set-serial-1000,97
2940,lns_3937,0.000223735,0.000198503,0,1.1271114290464124,a64fx-square_set-serial-1000,1204
1278,p2p-Gnutella25,0.00018808,0.000166922,0,1.1267538131582415,archer2-square_set-serial-1000,618
2048,ut2010,0.000183934,0.000163256,0,1.1266599696182682,a64fx-square_set-openmp-1000,548
4184,wv2010,5.32947e-05,4.73288e-05,5,1.1260522134514293,instinct-square_set-hip-1000,522
1279,delaunay_n14,0.000266274,0.000236539,0,1.1257086569233825,archer2-square_set-serial-1000,567
1280,p2p-Gnutella04,0.000131746,0.000117048,0,1.1255724147358348,archer2-square_set-serial-1000,571
4185,str_200,2.27157e-05,2.0184e-05,5,1.1254310344827587,instinct-square_set-hip-1000,1504
2941,c-56,0.00274405,0.00243849,5,1.1253070547757014,a64fx-square_set-serial-1000,291
1005,vsp_c-60_data_cti_cs4,0.000190232,0.000169059,0,1.1252403007234162,archer2-square_set-openmp-1000,317
693,GD96_a,2.70389e-06,2.40319e-06,0,1.125125354216687,cirrus-square_set-serial-1000,242
2942,JapaneseVowelsSmall_10NN,0.00106013,0.000942395,5,1.1249316900025998,a64fx-square_set-serial-1000,1205
3329,af_shell8,0.00110301,0.000980756,3,1.12465281884587,ampere-square_set-cuda-1000,160
4186,mycielskian10,2.69486e-05,2.3962e-05,5,1.1246390117686338,instinct-square_set-hip-1000,753
2049,asia_osm,0.0160787,0.0142983,0,1.1245182993782479,a64fx-square_set-openmp-1000,734
1281,p2p-Gnutella31,0.000538128,0.000478584,0,1.1244170302392058,archer2-square_set-serial-1000,608
4187,bayer02,2.53651e-05,2.25607e-05,5,1.124304653667661,instinct-square_set-hip-1000,1042
1474,soc-sign-Slashdot090221,0.000314229,0.000279515,0,1.1241936926461908,xci-square_set-openmp-1000,304
3330,adder_dcop_58,0.000901319,0.000801754,3,1.124183976631236,ampere-square_set-cuda-1000,1346
2943,c-66,0.00392876,0.00349491,5,1.1241376745037783,a64fx-square_set-serial-1000,286
1006,ak2010,5.51518e-05,4.90628e-05,5,1.1241062475032,archer2-square_set-openmp-1000,526
4188,ia2010,5.9226e-05,5.26929e-05,5,1.123984445722289,instinct-square_set-hip-1000,492
131,crashbasis,0.000132576,0.000117964,2,1.1238682988030246,cirrus-square_set-cuda-1000,131
2944,g7jac080sc,0.00232944,0.00207278,5,1.1238240430725883,a64fx-square_set-serial-1000,710
3331,rail_1357,0.000747822,0.000665515,3,1.1236741470890965,ampere-square_set-cuda-1000,1107
4189,mycielskian11,3.11479e-05,2.77225e-05,5,1.1235602849670845,instinct-square_set-hip-1000,1505
2945,g7jac080,0.00232894,0.00207296,5,1.1234852577956158,a64fx-square_set-serial-1000,692
4190,bayer04,2.7612e-05,2.45779e-05,5,1.1234483011160432,instinct-square_set-hip-1000,1233
3332,kron_g500-logn21,0.00774513,0.00689469,0,1.1233470975489834,ampere-square_set-cuda-1000,123
4191,west0497,2.34084e-05,2.08382e-05,5,1.1233407875920185,instinct-square_set-hip-1000,1506
4192,ms2010,5.74785e-05,5.11747e-05,5,1.1231819629621669,instinct-square_set-hip-1000,513
4193,Hamrle3,0.000209284,0.000186347,5,1.1230875731833623,instinct-square_set-hip-1000,679
4194,USAir97,2.6221e-05,2.33482e-05,5,1.1230416049202936,instinct-square_set-hip-1000,759
3333,soc-LiveJournal1,0.00401781,0.00357766,0,1.1230273418938637,ampere-square_set-cuda-1000,147
4195,mt2010,5.88487e-05,5.24069e-05,5,1.1229189286143617,instinct-square_set-hip-1000,521
4196,cnae9_10NN,2.9508e-05,2.62791e-05,5,1.1228695046634016,instinct-square_set-hip-1000,647
4197,lhr07c,2.86994e-05,2.55615e-05,5,1.1227588365315024,instinct-square_set-hip-1000,1334
4198,ar2010,5.97308e-05,5.32027e-05,5,1.1227024192381214,instinct-square_set-hip-1000,504
4199,str_400,2.29216e-05,2.04191e-05,5,1.122556821799198,instinct-square_set-hip-1000,1507
4200,Erdos991,2.33438e-05,2.07983e-05,5,1.1223898107056827,instinct-square_set-hip-1000,1282
2946,bcircuit,0.00319125,0.00284364,0,1.1222412119677596,a64fx-square_set-serial-1000,666
3334,af_shell2,0.00110408,0.000983917,3,1.1221271712959529,ampere-square_set-cuda-1000,155
694,as-caida,0.000326336,0.00029082,0,1.122123650367925,cirrus-square_set-serial-1000,191
2947,jpwh_991,4.60803e-05,4.1067e-05,5,1.122076119512017,a64fx-square_set-serial-1000,591
4201,ky2010,5.786e-05,5.15667e-05,5,1.1220419379172992,instinct-square_set-hip-1000,508
4202,lhr04c,2.57176e-05,2.29207e-05,5,1.122025069042394,instinct-square_set-hip-1000,838
2948,c-51,0.00161631,0.00144061,5,1.1219622243355245,a64fx-square_set-serial-1000,342
2949,bfwa398,2.99421e-05,2.66909e-05,5,1.1218093057933602,a64fx-square_set-serial-1000,1206
132,as-22july06,0.000164136,0.000146324,0,1.121729859763265,cirrus-square_set-cuda-1000,132
4203,G39,3.02592e-05,2.69822e-05,5,1.1214504376959624,instinct-square_set-hip-1000,1243
3335,packing-500x100x100-b050,0.00149448,0.0013335,3,1.1207199100112486,ampere-square_set-cuda-1000,200
2950,c-35,0.00045727,0.000408026,5,1.1206883875047178,a64fx-square_set-serial-1000,1207
1475,SiO2,0.00304486,0.00271813,0,1.120203963754493,xci-square_set-openmp-1000,367
3336,af_4_k101,0.00109959,0.000981793,3,1.119981503229296,ampere-square_set-cuda-1000,83
4204,GAP-road,0.00397075,0.00354541,5,1.1199691996130208,instinct-square_set-hip-1000,194
2951,c-72,0.00606868,0.00541881,5,1.1199285451971928,a64fx-square_set-serial-1000,108
3337,af_shell1,0.001101,0.000983183,3,1.1198322184171206,ampere-square_set-cuda-1000,159
133,Trefethen_20000b,9.8979e-05,8.8388e-05,2,1.1198239580033489,cirrus-square_set-cuda-1000,133
2952,c-30,0.000407479,0.000363928,5,1.1196692752412565,a64fx-square_set-serial-1000,334
1007,xingo3012,3.34924e-05,2.99173e-05,0,1.1194994200679873,archer2-square_set-openmp-1000,650
4205,me2010,3.96729e-05,3.54487e-05,5,1.1191637493053341,instinct-square_set-hip-1000,514
134,majorbasis,0.000126262,0.000112825,2,1.11909594504764,cirrus-square_set-cuda-1000,134
4206,sc2010,6.00919e-05,5.36991e-05,5,1.1190485501619207,instinct-square_set-hip-1000,545
2953,rajat22,0.00178955,0.00159921,0,1.119021266750458,a64fx-square_set-serial-1000,102
2954,c-48,0.00130961,0.0011704,5,1.1189422419685577,a64fx-square_set-serial-1000,318
135,apache1,9.82429e-05,8.78123e-05,2,1.118782903989532,cirrus-square_set-cuda-1000,135
2955,c-68,0.00504074,0.00450665,5,1.1185115329568527,a64fx-square_set-serial-1000,287
4207,ca-GrQc,2.7056e-05,2.41894e-05,5,1.118506453239849,instinct-square_set-hip-1000,1229
4208,west0156,2.10617e-05,1.88312e-05,5,1.1184470453290283,instinct-square_set-hip-1000,1508
4209,Si5H12,6.37227e-05,5.69748e-05,5,1.1184365719581288,instinct-square_set-hip-1000,761
4210,mi2010,8.00817e-05,7.16023e-05,5,1.1184235701925775,instinct-square_set-hip-1000,532
4211,co2010,6.72169e-05,6.01128e-05,5,1.1181794892269201,instinct-square_set-hip-1000,534
2956,kkt_power,0.169311,0.151429,0,1.1180883450329857,a64fx-square_set-serial-1000,410
2050,amazon0312,0.00141923,0.00126951,0,1.1179352663626125,a64fx-square_set-openmp-1000,863
2957,can_161,1.07375e-05,9.60481e-06,5,1.117929454096437,a64fx-square_set-serial-1000,426
2958,auto,0.0908543,0.0812707,5,1.1179219571136954,a64fx-square_set-serial-1000,400
4212,pa2010,9.61134e-05,8.60014e-05,5,1.1175794812642583,instinct-square_set-hip-1000,537
2959,c-23,0.000240107,0.000214846,5,1.1175772413728904,a64fx-square_set-serial-1000,1208
2960,c-44,0.000720186,0.000644559,5,1.1173313847142001,a64fx-square_set-serial-1000,664
4213,ne2010,5.71662e-05,5.11648e-05,5,1.1172954843955218,instinct-square_set-hip-1000,497
4214,mnist_test_norm_10NN,2.81105e-05,2.51628e-05,5,1.117145150778133,instinct-square_set-hip-1000,1094
2051,soc-sign-bitcoin-alpha,5.75018e-05,5.14727e-05,0,1.1171319942416076,a64fx-square_set-openmp-1000,665
447,af_shell2,0.00383776,0.00343602,5,1.116920157624228,cirrus-square_set-openmp-1000,155
4215,str_0,2.29967e-05,2.05908e-05,5,1.1168434446451814,instinct-square_set-hip-1000,1341
4216,G18,2.62803e-05,2.3532e-05,5,1.1167899031106578,instinct-square_set-hip-1000,641
448,af_shell1,0.00387239,0.00346762,5,1.1167284765920142,cirrus-square_set-openmp-1000,159
136,crystm03,9.84216e-05,8.81368e-05,2,1.116691325303392,cirrus-square_set-cuda-1000,136
4217,meg1,3.07112e-05,2.75039e-05,5,1.116612553128829,instinct-square_set-hip-1000,589
4218,internet,6.15088e-05,5.50872e-05,5,1.1165715447508677,instinct-square_set-hip-1000,405
4219,G42,3.14628e-05,2.81796e-05,5,1.1165098156112931,instinct-square_set-hip-1000,1241
137,xenon2,0.000169527,0.00015186,3,1.1163374160410904,cirrus-square_set-cuda-1000,137
4220,G15,2.69949e-05,2.41817e-05,5,1.1163359069048082,instinct-square_set-hip-1000,609
1008,ny2010,0.000396234,0.000354953,0,1.1162999044943978,archer2-square_set-openmp-1000,540
2052,Raj1,0.000427277,0.000382799,0,1.1161915261011652,a64fx-square_set-openmp-1000,25
2961,ss1,0.00781336,0.00700008,0,1.1161815293539503,a64fx-square_set-serial-1000,909
4221,TSOPF_RS_b39_c19,5.45703e-05,4.88927e-05,5,1.1161236749044336,instinct-square_set-hip-1000,188
4222,ut2010,6.76491e-05,6.06189e-05,5,1.115973730965095,instinct-square_set-hip-1000,548
4223,G35,3.02713e-05,2.7127e-05,5,1.1159103476241383,instinct-square_set-hip-1000,1244
4224,wi2010,6.76896e-05,6.06785e-05,5,1.1155450447852204,instinct-square_set-hip-1000,502
138,ML_Geer,0.00288911,0.00258989,3,1.115533864372618,cirrus-square_set-cuda-1000,138
1282,belgium_osm,0.0139288,0.0124865,0,1.1155087494494054,archer2-square_set-serial-1000,731
4225,nj2010,5.52568e-05,4.95359e-05,5,1.1154899779755694,instinct-square_set-hip-1000,536
2962,c-60,0.00260647,0.00233699,5,1.1153107201999153,a64fx-square_set-serial-1000,322
2053,G3_circuit,0.00284573,0.00255176,0,1.1152028403925134,a64fx-square_set-openmp-1000,320
2963,rajat23,0.00516508,0.00463172,0,1.1151537657716788,a64fx-square_set-serial-1000,1209
4226,road_usa,0.00394898,0.00354154,5,1.1150459969391846,instinct-square_set-hip-1000,193
2964,FA,0.000948309,0.000850523,0,1.114971611584872,a64fx-square_set-serial-1000,1210
1009,mac_econ_fwd500,0.00019246,0.000172616,5,1.1149603744728183,archer2-square_set-openmp-1000,673
695,G56,5.08067e-05,4.55721e-05,0,1.1148641383653597,cirrus-square_set-serial-1000,559
4227,in2010,7.02255e-05,6.29923e-05,5,1.1148267327911505,instinct-square_set-hip-1000,500
4228,ca-HepTh,2.69478e-05,2.41774e-05,5,1.1145863492352361,instinct-square_set-hip-1000,1069
2965,GD06_Java,8.62456e-05,7.73902e-05,0,1.1144253406762097,a64fx-square_set-serial-1000,644
449,soc-Pokec,0.015487,0.0138984,0,1.1143009267253785,cirrus-square_set-openmp-1000,157
450,af_shell9,0.00386343,0.00346749,5,1.1141863422821696,cirrus-square_set-openmp-1000,153
1010,Erdos02,1.89186e-05,1.69815e-05,0,1.1140711951241056,archer2-square_set-openmp-1000,573
2966,mycielskian7,1.03992e-05,9.33568e-06,5,1.1139199287036403,a64fx-square_set-serial-1000,613
3338,af_5_k101,0.00109521,0.000983227,3,1.1138933328722667,ampere-square_set-cuda-1000,84
4229,polblogs,3.13037e-05,2.81085e-05,5,1.1136737997402921,instinct-square_set-hip-1000,1509
3339,com-LiveJournal,0.00381634,0.00342708,0,1.113583575522019,ampere-square_set-cuda-1000,125
4230,wy2010,4.91117e-05,4.41034e-05,5,1.1135581383748192,instinct-square_set-hip-1000,527
4231,p2p-Gnutella09,2.84913e-05,2.55878e-05,5,1.1134720452715747,instinct-square_set-hip-1000,560
2054,hugetrace-00000,0.0104924,0.00942334,0,1.113448098020447,a64fx-square_set-openmp-1000,864
4232,ct2010,3.80781e-05,3.42039e-05,5,1.1132677852525588,instinct-square_set-hip-1000,539
2967,c-69,0.00508457,0.00456785,5,1.113121052573968,a64fx-square_set-serial-1000,327
2968,c-49,0.00135788,0.00122012,5,1.1129069271874896,a64fx-square_set-serial-1000,662
4233,FA,2.51788e-05,2.26248e-05,5,1.1128849757787913,instinct-square_set-hip-1000,1210
4234,Wordnet3,3.94124e-05,3.5415e-05,5,1.112873076380065,instinct-square_set-hip-1000,480
4235,p2p-Gnutella08,2.71003e-05,2.43597e-05,5,1.1125054906259109,instinct-square_set-hip-1000,547
696,p2p-Gnutella09,5.91751e-05,5.3196e-05,0,1.1123975486878714,cirrus-square_set-serial-1000,560
2969,dolphins,2.99237e-06,2.69011e-06,0,1.1123597176323643,a64fx-square_set-serial-1000,1211
4236,al2010,7.31202e-05,6.57349e-05,5,1.112349756369904,instinct-square_set-hip-1000,543
1644,venturiLevel3,0.0956681,0.0860112,0,1.1122749130345817,xci-square_set-serial-1000,809
451,web-Google,0.000821031,0.000738191,5,1.112220279033475,cirrus-square_set-openmp-1000,366
4237,va2010,8.5546e-05,7.69197e-05,5,1.1121468232455405,instinct-square_set-hip-1000,523
4238,usps_norm_5NN,2.57616e-05,2.31712e-05,5,1.111793951111725,instinct-square_set-hip-1000,1510
452,af_shell4,0.00385261,0.00346559,5,1.111675068314486,cirrus-square_set-openmp-1000,161
4239,tn2010,7.10034e-05,6.38726e-05,5,1.1116409853364353,instinct-square_set-hip-1000,524
4240,G38,3.13818e-05,2.82335e-05,5,1.1115093771583402,instinct-square_set-hip-1000,1240
4241,ok2010,7.37622e-05,6.63685e-05,5,1.1114037532865741,instinct-square_set-hip-1000,507
2970,coAuthorsCiteseer,0.0217277,0.0195531,0,1.111215101441715,a64fx-square_set-serial-1000,380
2055,mycielskian12,0.000208537,0.000187682,0,1.1111188073443379,a64fx-square_set-openmp-1000,355
2971,c-65,0.0031219,0.00280974,5,1.1110992476172172,a64fx-square_set-serial-1000,351
2972,c-63,0.00348096,0.00313295,5,1.111080610925805,a64fx-square_set-serial-1000,313
2056,nm2010,0.000244722,0.000220303,0,1.1108427937885548,a64fx-square_set-openmp-1000,541
4242,vsp_barth5_1Ksep_50in_5Kout,3.04182e-05,2.73908e-05,5,1.1105261620690159,instinct-square_set-hip-1000,1511
1476,tmt_unsym,0.000803139,0.000723351,5,1.110303296739757,xci-square_set-openmp-1000,764
2057,minsurfo,5.12664e-05,4.61744e-05,2,1.1102775563948855,a64fx-square_set-openmp-1000,225
1283,minnesota,1.29978e-05,1.17088e-05,0,1.1100881388357473,archer2-square_set-serial-1000,481
2973,cond-mat-2003,0.00309055,0.00278409,0,1.1100754645144375,a64fx-square_set-serial-1000,849
4243,power,2.49355e-05,2.24657e-05,5,1.1099364809465095,instinct-square_set-hip-1000,472
2974,jgl009,5.16822e-07,4.65702e-07,0,1.109769766932502,a64fx-square_set-serial-1000,248
3340,para-9,0.0010829,0.000976069,0,1.109450254029172,ampere-square_set-cuda-1000,1347
1011,wy2010,0.000100833,9.08925e-05,0,1.1093654591963034,archer2-square_set-openmp-1000,527
2058,ca2010,0.00151105,0.00136211,0,1.1093450602374257,a64fx-square_set-openmp-1000,727
1012,wv2010,0.000155221,0.000139942,0,1.1091809463920768,archer2-square_set-openmp-1000,522
4244,nm2010,7.08066e-05,6.3837e-05,5,1.1091780628788945,instinct-square_set-hip-1000,541
4245,mo2010,8.39053e-05,7.56502e-05,5,1.1091219851368537,instinct-square_set-hip-1000,519
1645,arc130,2.70103e-06,2.43587e-06,5,1.1088563839613774,xci-square_set-serial-1000,726
1284,delaunay_n17,0.00214077,0.00193065,0,1.1088338124465855,archer2-square_set-serial-1000,588
4246,G37,3.2524e-05,2.93336e-05,5,1.1087626476122945,instinct-square_set-hip-1000,648
2059,t2dal_e,2.36748e-05,2.1353e-05,2,1.1087341357186342,a64fx-square_set-openmp-1000,228
697,bp_1200,6.75352e-06,6.09206e-06,5,1.1085773941819352,cirrus-square_set-serial-1000,561
